The Cell	104000000.0	2000-08-18	https://en.wikipedia.org/wiki/The_Cell
Antz	171800000.0	1998-09-19	https://en.wikipedia.org/wiki/Antz
The Disaster Artist(film)	29800000.0	2017-03-12	https://en.wikipedia.org/wiki/The_Disaster_Artist_(film)
Lovelace(film)	1600000.0	2013-01-22	https://en.wikipedia.org/wiki/Lovelace_(film)
Alpha Dog	32100000.0	2006-01-27	https://en.wikipedia.org/wiki/Alpha_Dog
Wonder Wheel(film)	15400000.0	2017-10-14	https://en.wikipedia.org/wiki/Wonder_Wheel_(film)
Trolls(film)	346800000.0	2016-10-08	https://en.wikipedia.org/wiki/Trolls_(film)
Inside Llewyn Davis	32900000.0	2013-05-19	https://en.wikipedia.org/wiki/Inside_Llewyn_Davis
Runner Runner	62700000.0	2013-09-18	https://en.wikipedia.org/wiki/Runner_Runner
In Time	174000000.0	2011-10-28	https://en.wikipedia.org/wiki/In_Time
Friends with Benefits(film)	150400000.0	2011-07-18	https://en.wikipedia.org/wiki/Friends_with_Benefits_(film)
A Bad Moms Christmas	130600000.0	2017-10-30	https://en.wikipedia.org/wiki/A_Bad_Moms_Christmas
Bad Moms	183900000.0	2016-07-19	https://en.wikipedia.org/wiki/Bad_Moms
Jupiter Ascending	184000000.0	2015-01-27	https://en.wikipedia.org/wiki/Jupiter_Ascending
The Angriest Man in Brooklyn	531986	2014-05-23	https://en.wikipedia.org/wiki/The_Angriest_Man_in_Brooklyn
Third Person(film)	1021398	2013-09-09	https://en.wikipedia.org/wiki/Third_Person_(film)
Oz the Great and Powerful	493300000.0	2013-02-14	https://en.wikipedia.org/wiki/Oz_the_Great_and_Powerful
Ted(film)	549400000.0	2012-06-29	https://en.wikipedia.org/wiki/Ted_(film)
Black Swan(film)	329400000.0	2010-09-01	https://en.wikipedia.org/wiki/Black_Swan_(film)
Date Night	152300000.0	2010-04-06	https://en.wikipedia.org/wiki/Date_Night
The Book of Eli	157107755	2010-01-15	https://en.wikipedia.org/wiki/The_Book_of_Eli
Extract(film)	10800000.0	2009-09-04	https://en.wikipedia.org/wiki/Extract_(film)
Max Payne(film)	85800000.0	2008-10-17	https://en.wikipedia.org/wiki/Max_Payne_(film)
Forgetting Sarah Marshall	105200000.0	2008-04-18	https://en.wikipedia.org/wiki/Forgetting_Sarah_Marshall
Moving McAllister	42538	2007-09-14	https://en.wikipedia.org/wiki/Moving_McAllister
Get Over It(film)	19900000.0	2001-03-09	https://en.wikipedia.org/wiki/Get_Over_It_(film)
Krippendorf's Tribe	7571115	1998-02-27	https://en.wikipedia.org/wiki/Krippendorf%27s_Tribe
Santa with Muscles	220198	1996-11-08	https://en.wikipedia.org/wiki/Santa_with_Muscles
Bad Teacher	216200000.0	2011-06-24	https://en.wikipedia.org/wiki/Bad_Teacher
Yogi Bear(film)	201600000.0	2010-12-11	https://en.wikipedia.org/wiki/Yogi_Bear_(film)
The Social Network	224900000.0	2010-09-24	https://en.wikipedia.org/wiki/The_Social_Network
The Love Guru	40900000.0	2008-06-20	https://en.wikipedia.org/wiki/The_Love_Guru
Shrek the Third	799000000.0	2007-05-06	https://en.wikipedia.org/wiki/Shrek_the_Third
Southland Tales	374743	2006-05-21	https://en.wikipedia.org/wiki/Southland_Tales
Black Snake Moan(film)	10900000.0	2006-12-09	https://en.wikipedia.org/wiki/Black_Snake_Moan_(film)
Edison(film)	4143414	2005-09-17	https://en.wikipedia.org/wiki/Edison_(film)
Broken Flowers	46720491	2005-08-05	https://en.wikipedia.org/wiki/Broken_Flowers
Green Room(film)	3800000.0	2015-05-17	https://en.wikipedia.org/wiki/Green_Room_(film)
Happy Christmas(film)	30312	2014-01-19	https://en.wikipedia.org/wiki/Happy_Christmas_(film)
Laggies	1800000.0	2014-01-17	https://en.wikipedia.org/wiki/Laggies
13 Sins	803011	2014-03-07	https://en.wikipedia.org/wiki/13_Sins
For a Good Time, Call...	1251749	2012-01-26	https://en.wikipedia.org/wiki/For_a_Good_Time,_Call...
The End of Love	9342	2012-01-21	https://en.wikipedia.org/wiki/The_End_of_Love
Scott Pilgrim vs. the World	47700000.0	2010-07-27	https://en.wikipedia.org/wiki/Scott_Pilgrim_vs._the_World
Good Dick	39924	2008-01-19	https://en.wikipedia.org/wiki/Good_Dick
Just Like the Son	1500000	2006-04-29	https://en.wikipedia.org/wiki/Just_Like_the_Son
Winter Solstice(film)	337617	2004-01-29	https://en.wikipedia.org/wiki/Winter_Solstice_(film)
Hollywood Ending	14839383	2002-05-03	https://en.wikipedia.org/wiki/Hollywood_Ending
Casper Meets Wendy	6400000.0	1998-09-22	https://en.wikipedia.org/wiki/Casper_Meets_Wendy
Chelsea Walls	60902	2001-09-21	https://en.wikipedia.org/wiki/Chelsea_Walls
Storytelling(film)	1300000.0	2001-05-12	https://en.wikipedia.org/wiki/Storytelling_(film)
Snow Day(film)	62500000.0	2000-01-29	https://en.wikipedia.org/wiki/Snow_Day_(film)
Drive Me Crazy	22500000.0	1999-10-01	https://en.wikipedia.org/wiki/Drive_Me_Crazy
Catwoman(film)	82100000.0	2004-07-19	https://en.wikipedia.org/wiki/Catwoman_(film)
The Muse(1999 film)	11614954	1999-08-27	https://en.wikipedia.org/wiki/The_Muse_(1999_film)
The Mighty	2700000.0	1998-10-09	https://en.wikipedia.org/wiki/The_Mighty
Sphere(1998 film)	50100000.0	1998-02-13	https://en.wikipedia.org/wiki/Sphere_(1998_film)
Diabolique(1996 film)	17100000.0	1996-03-22	https://en.wikipedia.org/wiki/Diabolique_(1996_film)
Casino(film)	116100000.0	1995-11-22	https://en.wikipedia.org/wiki/Casino_(film)
The Quick and the Dead(1995 film)	18600000.0	1995-02-10	https://en.wikipedia.org/wiki/The_Quick_and_the_Dead_(1995_film)
The Specialist	170362582	1994-10-07	https://en.wikipedia.org/wiki/The_Specialist
Basic Instinct	352900000.0	1992-03-20	https://en.wikipedia.org/wiki/Basic_Instinct
Total Recall(1990 film)	261300000.0	1990-06-01	https://en.wikipedia.org/wiki/Total_Recall_(1990_film)
Aftermath(2017 film)	674238	2017-04-07	https://en.wikipedia.org/wiki/Aftermath_(2017_film)
Terminator Genisys	440600000.0	2015-06-22	https://en.wikipedia.org/wiki/Terminator_Genisys
Maggie(film)	1394052	2015-04-22	https://en.wikipedia.org/wiki/Maggie_(film)
The Expendables 3	214600000.0	2014-08-04	https://en.wikipedia.org/wiki/The_Expendables_3
Sabotage(2014 film)	17500000.0	2014-03-19	https://en.wikipedia.org/wiki/Sabotage_(2014_film)
Escape Plan(film)	157300000.0	2013-10-09	https://en.wikipedia.org/wiki/Escape_Plan_(film)
The Last Stand(2013 film)	48300000.0	2013-01-18	https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)
The Expendables 2	315000000.0	2012-08-13	https://en.wikipedia.org/wiki/The_Expendables_2
The Expendables(2010 film)	274500000.0	2010-08-03	https://en.wikipedia.org/wiki/The_Expendables_(2010_film)
Terminator 3: Rise of the Machines	433400000.0	2003-07-02	https://en.wikipedia.org/wiki/Terminator_3:_Rise_of_the_Machines
Collateral Damage(film)	78300000.0	2002-02-04	https://en.wikipedia.org/wiki/Collateral_Damage_(film)
The 6th Day	96100000.0	2000-10-28	https://en.wikipedia.org/wiki/The_6th_Day
Batman &amp; Robin(film)	238200000.0	1997-06-12	https://en.wikipedia.org/wiki/Batman_%26_Robin_(film)
Jingle All the Way	129900000.0	1996-11-16	https://en.wikipedia.org/wiki/Jingle_All_the_Way
Eraser(film)	242300000.0	1996-06-21	https://en.wikipedia.org/wiki/Eraser_(film)
Junior(1994 film)	108400000.0	1994-11-23	https://en.wikipedia.org/wiki/Junior_(1994_film)
True Lies	378900000.0	1994-07-15	https://en.wikipedia.org/wiki/True_Lies
Last Action Hero	137300000.0	1993-06-18	https://en.wikipedia.org/wiki/Last_Action_Hero
Terminator 2: Judgment Day	523700000.0	1991-07-01	https://en.wikipedia.org/wiki/Terminator_2:_Judgment_Day
Kindergarten Cop	202000000.0	1990-12-21	https://en.wikipedia.org/wiki/Kindergarten_Cop
The Game(1997 film)	109400000.0	1997-09-12	https://en.wikipedia.org/wiki/The_Game_(1997_film)
Ironweed(film)	7300000.0	1987-12-18	https://en.wikipedia.org/wiki/Ironweed_(film)
Native Son(1986 film)	1301121	1986-12-12	https://en.wikipedia.org/wiki/Native_Son_(1986_film)
The Sweet Body of Deborah	1600000.0	1968-03-20	https://en.wikipedia.org/wiki/The_Sweet_Body_of_Deborah
Jack of Diamonds(1967 film)	1300000.0	1967-11-10	https://en.wikipedia.org/wiki/Jack_of_Diamonds_(1967_film)
Harlow(Paramount film)	3400000	1965-06-23	https://en.wikipedia.org/wiki/Harlow_(Paramount_film)
The Greatest Story Ever Told	15500000.0	1965-04-09	https://en.wikipedia.org/wiki/The_Greatest_Story_Ever_Told
The Carpetbaggers(film)	40000000	1964-04-09	https://en.wikipedia.org/wiki/The_Carpetbaggers_(film)
How the West Was Won(film)	50000000	1963-02-20	https://en.wikipedia.org/wiki/How_the_West_Was_Won_(film)
The Miracle(1959 film)	3500000.0	1959	https://en.wikipedia.org/wiki/The_Miracle_(1959_film)
But Not for Me(film)	2500000.0	1959	https://en.wikipedia.org/wiki/But_Not_for_Me_(film)
Baby Doll	2300000.0	1956-12-18	https://en.wikipedia.org/wiki/Baby_Doll
Easy to Love(1953 film)	3789000	1953-12-25	https://en.wikipedia.org/wiki/Easy_to_Love_(1953_film)
Twins(1988 film)	216600000.0	1988-12-09	https://en.wikipedia.org/wiki/Twins_(1988_film)
Red Heat	34994648	1988-06-14	https://en.wikipedia.org/wiki/Red_Heat
Predator(film)	98300000.0	1987-06-12	https://en.wikipedia.org/wiki/Predator_(film)
Raw Deal(1986 film)	16200000.0	1986-06-06	https://en.wikipedia.org/wiki/Raw_Deal_(1986_film)
Commando(1985 film)	57500000.0	1985-10-04	https://en.wikipedia.org/wiki/Commando_(1985_film)
Red Sonja(film)	6900000.0	1985-07-03	https://en.wikipedia.org/wiki/Red_Sonja_(film)
The Terminator	78300000.0	1984-10-26	https://en.wikipedia.org/wiki/The_Terminator
Conan the Barbarian(1982 film)	130000000.0	1982-03-16	https://en.wikipedia.org/wiki/Conan_the_Barbarian_(1982_film)
Stay Hungry	24854765	1976-04-23	https://en.wikipedia.org/wiki/Stay_Hungry
Hercules in New York	300000	1969-12-16	https://en.wikipedia.org/wiki/Hercules_in_New_York
Above the Law(film)	18869631	1988-04-08	https://en.wikipedia.org/wiki/Above_the_Law_(film)
Police Academy 4: Citizens on Patrol	28061343	1987-04-03	https://en.wikipedia.org/wiki/Police_Academy_4:_Citizens_on_Patrol
Out of Sight	77700000.0	1998-06-26	https://en.wikipedia.org/wiki/Out_of_Sight
U Turn(1997 film)	6600000.0	1997-08-27	https://en.wikipedia.org/wiki/U_Turn_(1997_film)
Anaconda(film)	136000000.0	1997-04-11	https://en.wikipedia.org/wiki/Anaconda_(film)
Selena(film)	35500000.0	1997-03-21	https://en.wikipedia.org/wiki/Selena_(film)
Blood and Wine	1100000.0	1996-09	https://en.wikipedia.org/wiki/Blood_and_Wine
Jack(1996 film)	58600000.0	1996-08-09	https://en.wikipedia.org/wiki/Jack_(1996_film)
Money Train	77200000.0	1995-11-22	https://en.wikipedia.org/wiki/Money_Train
My Family(film)	11100000.0	1995-05-03	https://en.wikipedia.org/wiki/My_Family_(film)
My Little Girl	25000	1986-08-31	https://en.wikipedia.org/wiki/My_Little_Girl
The Recruit	101200000.0	2003-01-25	https://en.wikipedia.org/wiki/The_Recruit
Simone(2002 film)	19600000.0	2002-08-23	https://en.wikipedia.org/wiki/Simone_(2002_film)
Insomnia(2002 film)	113700000.0	2002-05-03	https://en.wikipedia.org/wiki/Insomnia_(2002_film)
Any Given Sunday	100200000.0	1999-12-22	https://en.wikipedia.org/wiki/Any_Given_Sunday
The Insider(film)	60200000.0	1999-11-05	https://en.wikipedia.org/wiki/The_Insider_(film)
The Devil's Advocate(1997 film)	153000000.0	1997-10-17	https://en.wikipedia.org/wiki/The_Devil%27s_Advocate_(1997_film)
Donnie Brasco(film)	124900000.0	1997-02-28	https://en.wikipedia.org/wiki/Donnie_Brasco_(film)
Looking for Richard	1408575	1996-10-11	https://en.wikipedia.org/wiki/Looking_for_Richard
City Hall(film)	20300000.0	1996-02-16	https://en.wikipedia.org/wiki/City_Hall_(film)
Heat(1995 film)	187400000.0	1995-12-15	https://en.wikipedia.org/wiki/Heat_(1995_film)
Two Bits	26282	1995-11-22	https://en.wikipedia.org/wiki/Two_Bits
Carlito's Way	63800000.0	1993-11-12	https://en.wikipedia.org/wiki/Carlito%27s_Way
Scent of a Woman(1992 film)	134100000.0	1992-12-23	https://en.wikipedia.org/wiki/Scent_of_a_Woman_(1992_film)
Glengarry Glen Ross(film)	10700000.0	1992-10-02	https://en.wikipedia.org/wiki/Glengarry_Glen_Ross_(film)
Frankie and Johnny(1991 film)	22773535	1991-10-11	https://en.wikipedia.org/wiki/Frankie_and_Johnny_(1991_film)
The Godfather Part III	136800000.0	1990-12-20	https://en.wikipedia.org/wiki/The_Godfather_Part_III
Revolution(1985 film)	358574	1985-12-25	https://en.wikipedia.org/wiki/Revolution_(1985_film)
Scarface(1983 film)	65900000.0	1983-12-01	https://en.wikipedia.org/wiki/Scarface_(1983_film)
Author! Author!(film)	13100000.0	1982-06-18	https://en.wikipedia.org/wiki/Author!_Author!_(film)
Cruising(film)	19798718	1980-02-08	https://en.wikipedia.org/wiki/Cruising_(film)
...And Justice for All(film)	33300000	1979-09-15	https://en.wikipedia.org/wiki/...And_Justice_for_All_(film)
The Godfather Part II	47500000.0	1974-12-12	https://en.wikipedia.org/wiki/The_Godfather_Part_II
Serpico	29800000.0	1973-12-05	https://en.wikipedia.org/wiki/Serpico
The Panic in Needle Park	1645000	1971-07-13	https://en.wikipedia.org/wiki/The_Panic_in_Needle_Park
Me, Natalie	1900000.0	1969-07-13	https://en.wikipedia.org/wiki/Me,_Natalie
Michael Clayton(film)	92900000.0	2007-08-31	https://en.wikipedia.org/wiki/Michael_Clayton_(film)
Good Night, and Good Luck	56500000.0	2005-09-01	https://en.wikipedia.org/wiki/Good_Night,_and_Good_Luck
Intolerable Cruelty	120200000.0	2003-10-10	https://en.wikipedia.org/wiki/Intolerable_Cruelty
Spy Kids 3-D: Game Over	197000000.0	2003-07-25	https://en.wikipedia.org/wiki/Spy_Kids_3:_Game_Over
Confessions of a Dangerous Mind	33100000.0	2002-12-31	https://en.wikipedia.org/wiki/Confessions_of_a_Dangerous_Mind
Ocean's Eleven	450700000.0	2001-12-07	https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(2001_film)
The Perfect Storm(film)	328700000.0	2000-06-30	https://en.wikipedia.org/wiki/The_Perfect_Storm_(film)
Three Kings(1999 film)	107700000.0	1999-10-01	https://en.wikipedia.org/wiki/Three_Kings_(1999_film)
South Park: Bigger, Longer &amp; Uncut	83100000.0	1999-06-30	https://en.wikipedia.org/wiki/South_Park:_Bigger,_Longer_%26_Uncut
Out of Sight	77700000.0	1998-06-26	https://en.wikipedia.org/wiki/Out_of_Sight_(1998_film)
The Peacemaker(1997 film)	110400000.0	1997-09-26	https://en.wikipedia.org/wiki/The_Peacemaker
One Fine Day(film)	97529550	1996-12-20	https://en.wikipedia.org/wiki/One_Fine_Day_(film)
From Dusk till Dawn	25800000.0	1996-01-19	https://en.wikipedia.org/wiki/From_Dusk_till_Dawn
Urban Legend(film)	72500000.0	1998-09-25	https://en.wikipedia.org/wiki/Urban_Legend_(film)
Prefontaine(film)	589304	1997-01-24	https://en.wikipedia.org/wiki/Prefontaine_(film)
A Midsummer Night's Dream(1999 film)	16071990	1999-04-26	https://en.wikipedia.org/wiki/A_Midsummer_Night%27s_Dream_(1999_film)
Velvet Goldmine	4300000.0	1998-05-22	https://en.wikipedia.org/wiki/Velvet_Goldmine
All the Little Animals	26558	1998	https://en.wikipedia.org/wiki/All_the_Little_Animals
Pocahontas(1995 film)	346100000.0	1995-06-23	https://en.wikipedia.org/wiki/Pocahontas_(1995_film)
Little Women(1994 film)	50083616	1994-12-21	https://en.wikipedia.org/wiki/Little_Women_(1994_film)
Swing Kids(1993 film)	5600000.0	1993-03-05	https://en.wikipedia.org/wiki/Swing_Kids_(film)
Newsies	2800000.0	1992-04-10	https://en.wikipedia.org/wiki/Newsies
Empire of the Sun(film)	66700000.0	1987-12-11	https://en.wikipedia.org/wiki/Empire_of_the_Sun_(film)
Fury(2014 film)	211800000.0	2014-10-15	https://en.wikipedia.org/wiki/Fury_(2014_film)
12 Years a Slave(film)	187700000.0	2013-08-30	https://en.wikipedia.org/wiki/12_Years_a_Slave_(film)
World War Z(film)	540000000.0	2013-06-02	https://en.wikipedia.org/wiki/World_War_Z_(film)
Killing Them Softly	37900000.0	2012-05-22	https://en.wikipedia.org/wiki/Killing_Them_Softly
Moneyball(film)	110200000.0	2011-09-09	https://en.wikipedia.org/wiki/Moneyball_(film)
The Tree of Life(film)	61700000.0	2011-05-16	https://en.wikipedia.org/wiki/The_Tree_of_Life_(film)
Inglourious Basterds	321500000.0	2009-05-20	https://en.wikipedia.org/wiki/Inglourious_Basterds
Eternity(2016 film)	910000	2016-09-07	https://en.wikipedia.org/wiki/Eternity_(2016_film)
Breathe(2014 film)	1100000.0	2014-05-17	https://en.wikipedia.org/wiki/Breathe_(2014_film)
Enemy(2013 film)	3400000.0	2013-09-08	https://en.wikipedia.org/wiki/Enemy_(2013_film)
Now You See Me(film)	351700000.0	2013-05-21	https://en.wikipedia.org/wiki/Now_You_See_Me_(film)
The Day I Saw Your Heart	1800000.0	2011-04-20	https://en.wikipedia.org/wiki/The_Day_I_Saw_Your_Heart
Beginners	14300000.0	2010-09-11	https://en.wikipedia.org/wiki/Beginners
The Round Up(2010 film)	25300000.0	2010-03-10	https://en.wikipedia.org/wiki/The_Round_Up_(2010_film)
Don't Worry, I'm Fine	6300000.0	2006-09-06	https://en.wikipedia.org/wiki/Don%27t_Worry,_I%27m_Fine
Summer Things	11500000.0	2002-10-09	https://en.wikipedia.org/wiki/Summer_Things
The Curious Case of Benjamin Button(film)	334000000.0	2008-12-25	https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film)
Babel(film)	135300000.0	2006-05-23	https://en.wikipedia.org/wiki/Babel_(film)
Mr. &amp; Mrs. Smith(2005 film)	478200000.0	2005-06-07	https://en.wikipedia.org/wiki/Mr._%26_Mrs._Smith_(2005_film)
Troy(film)	497400000.0	2004-05-14	https://en.wikipedia.org/wiki/Troy_(film)
Ocean's Eleven	450700000.0	2001-12-07	https://en.wikipedia.org/wiki/Ocean%27s_Eleven
Spy Game	143000000.0	2001-11-21	https://en.wikipedia.org/wiki/Spy_Game
The Mexican	147800000.0	2001-03-02	https://en.wikipedia.org/wiki/The_Mexican
Snatch(film)	83600000.0	2000-08-23	https://en.wikipedia.org/wiki/Snatch_(film)
Meet Joe Black	142900000.0	1998-11-13	https://en.wikipedia.org/wiki/Meet_Joe_Black
Seven Years in Tibet(1997 film)	131500000.0	1997-10-08	https://en.wikipedia.org/wiki/Seven_Years_in_Tibet_(1997_film)
Sleepers	165600000.0	1996-10-18	https://en.wikipedia.org/wiki/Sleepers_(film)
12 Monkeys	168800000.0	1995-12-29	https://en.wikipedia.org/wiki/12_Monkeys
Seven(1995 film)	327300000.0	1995-09-22	https://en.wikipedia.org/wiki/Seven_(1995_film)
Legends of the Fall	160600000.0	1994-12-23	https://en.wikipedia.org/wiki/Legends_of_the_Fall
Interview with the Vampire(film)	223700000.0	1994-11-11	https://en.wikipedia.org/wiki/Interview_with_the_Vampire_(film)
True Romance	12300000.0	1993-09-10	https://en.wikipedia.org/wiki/True_Romance
Kalifornia	2395231	1993-09-03	https://en.wikipedia.org/wiki/Kalifornia
Thelma &amp; Louise	45400000.0	1991-05-24	https://en.wikipedia.org/wiki/Thelma_%26_Louise
Chicago(2002 film)	306800000.0	2002-12-10	https://en.wikipedia.org/wiki/Chicago_(2002_film)
America's Sweethearts	138200000.0	2001-07-20	https://en.wikipedia.org/wiki/America%27s_Sweethearts
Traffic(2000 film)	207500000.0	2000-12-06	https://en.wikipedia.org/wiki/Traffic_(2000_film)
The Haunting(1999 film)	177300000.0	1999-07-23	https://en.wikipedia.org/wiki/The_Haunting_(1999_film)
Entrapment(film)	212400000.0	1999-04-30	https://en.wikipedia.org/wiki/Entrapment_(film)
The Mask of Zorro	250300000.0	1998-07-17	https://en.wikipedia.org/wiki/The_Mask_of_Zorro
Chasing Mavericks	8300000.0	2012-10-26	https://en.wikipedia.org/wiki/Chasing_Mavericks
Machine Gun Preacher	3300000.0	2011-09-23	https://en.wikipedia.org/wiki/Machine_Gun_Preacher
How to Train Your Dragon(film)	495800000.0	2010-03-26	https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film)
The Bounty Hunter(2010 film)	136300000.0	2010-03-19	https://en.wikipedia.org/wiki/The_Bounty_Hunter_(2010_film)
Office Christmas Party	114500000.0	2016-12-05	https://en.wikipedia.org/wiki/Office_Christmas_Party
Storks(film)	182400000.0	2016-09-17	https://en.wikipedia.org/wiki/Storks_(film)
Mother's Day(2016 film)	48400000.0	2016-04-13	https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film)
Cake(2014 film)	2900000.0	2014-09-08	https://en.wikipedia.org/wiki/Cake_(2014_film)
Horrible Bosses 2	107700000.0	2014-11-12	https://en.wikipedia.org/wiki/Horrible_Bosses_2
Life of Crime(film)	1500000.0	2013-09-15	https://en.wikipedia.org/wiki/Life_of_Crime_(film)
We're the Millers	270000000.0	2013-08-03	https://en.wikipedia.org/wiki/We%27re_the_Millers
Wanderlust(2012 film)	24200000.0	2012-02-24	https://en.wikipedia.org/wiki/Wanderlust_(2012_film)
Horrible Bosses	209600000.0	2011-06-30	https://en.wikipedia.org/wiki/Horrible_Bosses
Just Go with It	215000000.0	2011-02-08	https://en.wikipedia.org/wiki/Just_Go_with_It
The Switch(2010 film)	49900000.0	2010-08-16	https://en.wikipedia.org/wiki/The_Switch_(2010_film)
He's Just Not That into You(film)	181100000.0	2009-02-06	https://en.wikipedia.org/wiki/He%27s_Just_Not_That_into_You_(film)
Marley &amp; Me(film)	247800000.0	2008-12-25	https://en.wikipedia.org/wiki/Marley_%26_Me_(film)
The Break-Up	205700000.0	2006-06-02	https://en.wikipedia.org/wiki/The_Break-Up
Rumor Has It(film)	88900000.0	2005-12-25	https://en.wikipedia.org/wiki/Rumor_Has_It_(film)
Derailed(2005 film)	57500000.0	2005-11-11	https://en.wikipedia.org/wiki/Derailed_(2005_film)
Along Came Polly	173000000.0	2004-01-16	https://en.wikipedia.org/wiki/Along_Came_Polly
The Good Girl	16900000.0	2002-08-07	https://en.wikipedia.org/wiki/The_Good_Girl
Rock Star(2001 film)	19300000.0	2001-09-07	https://en.wikipedia.org/wiki/Rock_Star_(2001_film)
The Iron Giant	31300000.0	1999-08-06	https://en.wikipedia.org/wiki/The_Iron_Giant
Office Space	12200000.0	1999-02-19	https://en.wikipedia.org/wiki/Office_Space
The Object of My Affection	46900000.0	1998-04-17	https://en.wikipedia.org/wiki/The_Object_of_My_Affection
Tarzan(1999 film)	448200000.0	1999-06-12	https://en.wikipedia.org/wiki/Tarzan_(1999_film)
Amistad(film)	44200000.0	1997-12-10	https://en.wikipedia.org/wiki/Amistad_(film)
The Madness of King George	15200000.0	1994-12-28	https://en.wikipedia.org/wiki/The_Madness_of_King_George
Demolition Man(film)	159100000.0	1993-10-08	https://en.wikipedia.org/wiki/Demolition_Man_(film)
Freddie as F.R.O.7	1119368	1992-08-14	https://en.wikipedia.org/wiki/Freddie_as_F.R.O.7
The Black Cauldron(film)	21300000.0	1985-07-24	https://en.wikipedia.org/wiki/The_Black_Cauldron_(film)
Monty Python's The Meaning of Life	14900000.0	1983-03-31	https://en.wikipedia.org/wiki/Monty_Python%27s_The_Meaning_of_Life
The Zero Theorem	1200000.0	2013-09-02	https://en.wikipedia.org/wiki/The_Zero_Theorem
The Imaginarium of Doctor Parnassus	64400000.0	2009-05-22	https://en.wikipedia.org/wiki/The_Imaginarium_of_Doctor_Parnassus
Tideland(film)	566611	2005-09-09	https://en.wikipedia.org/wiki/Tideland_(film)
The Brothers Grimm(film)	105316267	2005-08-26	https://en.wikipedia.org/wiki/The_Brothers_Grimm_(film)
Fear and Loathing in Las Vegas(film)	13700000.0	1998-05-22	https://en.wikipedia.org/wiki/Fear_and_Loathing_in_Las_Vegas_(film)
The Fisher King	41900000.0	1991-09-20	https://en.wikipedia.org/wiki/The_Fisher_King
Brazil(1985 film)	9900000.0	1985-02-22	https://en.wikipedia.org/wiki/Brazil_(1985_film)
Time Bandits	42365581	1981-07-10	https://en.wikipedia.org/wiki/Time_Bandits
Gandhi(film)	127800000.0	1982-11-30	https://en.wikipedia.org/wiki/Gandhi_(film)
History of the World, Part I	31700000.0	1981-06-12	https://en.wikipedia.org/wiki/History_of_the_World:_Part_I
Watership Down(film)	3700000.0	1978-10-19	https://en.wikipedia.org/wiki/Watership_Down_(film)
Superman(1978 film)	300200000.0	1978-12-10	https://en.wikipedia.org/wiki/Superman_(1978_film)
Death on the Nile(1978 film)	14560084	1978-09-29	https://en.wikipedia.org/wiki/Death_on_the_Nile_(1978_film)
Kingdom of Heaven(film)	211700000.0	2005-05-02	https://en.wikipedia.org/wiki/Kingdom_of_Heaven_(film)
The Lurking Fear(film)	1000000	1994	https://en.wikipedia.org/wiki/The_Lurking_Fear_(film)
Frenzy	12600000.0	1972-06-21	https://en.wikipedia.org/wiki/Frenzy
Sky Riders	1730000	1976-03-26	https://en.wikipedia.org/wiki/Sky_Riders
The Mackintosh Man	1500000	1973-07-25	https://en.wikipedia.org/wiki/The_Mackintosh_Man
Too Late the Hero(film)	1590000	1970-05-20	https://en.wikipedia.org/wiki/Too_Late_the_Hero_(film)
The Night of the Generals	2400000	1967-01-29	https://en.wikipedia.org/wiki/The_Night_of_the_Generals
Modesty Blaise(1966 film)	2200000.0	1966-05	https://en.wikipedia.org/wiki/Modesty_Blaise_(1966_film)
The Agony and the Ecstasy(film)	8000000	1965-10-07	https://en.wikipedia.org/wiki/The_Agony_and_the_Ecstasy_(film)
633 Squadron	1700000	1964-06-04	https://en.wikipedia.org/wiki/633_Squadron
Nine Hours to Rama	1000000	1963	https://en.wikipedia.org/wiki/Nine_Hours_to_Rama
Barabbas(1961 film)	2900000	1961-12-23	https://en.wikipedia.org/wiki/Barabbas_(1961_film)
Solomon and Sheba	12200000	1959-10-27	https://en.wikipedia.org/wiki/Solomon_and_Sheba
I Accuse!	665000	1958-03-05	https://en.wikipedia.org/wiki/I_Accuse!
Moby Dick(1956 film)	5200000.0	1956-06-27	https://en.wikipedia.org/wiki/Moby_Dick_(1956_film)
Alexander the Great(1956 film)	2500000.0	1956-03-22	https://en.wikipedia.org/wiki/Alexander_the_Great_(1956_film)
S*P*Y*S	4550000	1974-06-28	https://en.wikipedia.org/wiki/S*P*Y*S
Picture Perfect(1997 film)	44300000.0	1997-08-01	https://en.wikipedia.org/wiki/Picture_Perfect_(1997_film)
She's the One(1996 film)	13800000.0	1996-08-23	https://en.wikipedia.org/wiki/She%27s_the_One_(1996_film)
Leprechaun(film)	8600000.0	1993-01-08	https://en.wikipedia.org/wiki/Leprechaun_(film)
Law Abiding Citizen	126700000.0	2009-10-16	https://en.wikipedia.org/wiki/Law_Abiding_Citizen
The Ugly Truth	205298907	2009-07-24	https://en.wikipedia.org/wiki/The_Ugly_Truth_(film)
RocknRolla	25739015	2008-09-04	https://en.wikipedia.org/wiki/RocknRolla
P.S. I Love You(film)	156835339	2007-12-21	https://en.wikipedia.org/wiki/P.S._I_Love_You_(film)
300(film)	456100000.0	2006-12-09	https://en.wikipedia.org/wiki/300_(film)
